s6944,Movie,Haywire,Steven Soderbergh,"Gina Carano, Michael Fassbender, Ewan McGregor, Bill Paxton, Channing Tatum, Antonio Banderas, Mathieu Kassovitz, Michael Angarano, Michael Douglas, Anthony Brandon Wong","Ireland, United States","March 1, 2020",2011,R,93 min,Action & Adventure,A last-minute mission in Dublin turns deadly for stunning secret operative Mallory Kane when she realizes she's been betrayed.
s6945,Movie,He Named Me Malala,Davis Guggenheim,Malala Yousafzai,"United States, United Arab Emirates","June 1, 2018",2015,PG-13,89 min,Documentaries,"This documentary tells the story of a teenage Pakistani girl shot for her advocacy of women's education, her survival, and her continued efforts."
s6946,Movie,He's Out There,Quinn Lasher,"Yvonne Strahovski, Anna Pniowsky, Abigail Pniowsky, Ryan McDonald, Justin Bruening, Julian Bailey",United States,"January 12, 2019",2018,R,89 min,"Horror Movies, Thrillers","While vacationing at a remote lake house, a mother and her daughters become pawns in the twisted game of an ax-wielding psychopath."
s6947,Movie,Head Count,Elle Callahan,"Isaac Jay, Ashleigh Morghan, Bevin Bru, Billy Meade, Hunter Peterson, Chelcie May, Tory Freeth, Michael Herman, Amaka Obiechie, Sam Marra, Cooper Rowe",United States,"September 13, 2019",2018,TV-MA,90 min,"Horror Movies, Independent Movies",A group of college students on a weekend getaway accidentally summon a supernatural entity intent on using them for its deadly ritual.
s6948,Movie,Head On,Ana Kokkinos,"Alex Dimitriades, Paul Capsis, Julian Garner, Tony Nikolakopoulos, Elena Mandalis, Eugenia Fragos, Damien Fotiou, Andrea Mandalis, Maria Mercedes, Dora Kaskanis, Alex Papps, Vassili Zappa",Australia,"August 25, 2018",1998,TV-MA,104 min,"Dramas, Independent Movies, LGBTQ Movies","This edgy drama follows 19-year-old Ari, a gay Greek-Australian whose roiling ethnic- and sexual-identity struggles lead to a wild, 24-hour odyssey."
s6949,Movie,Heal,Kelly Noonan,"Kelly Noonan, Deepak Chopra, Michael Beckwith, Joe Dispenza, Dr. Jeffrey Thompson, Gregg Braden, Joan Borysenko, Marianne Williamson",United States,"February 1, 2019",2017,TV-14,107 min,Documentaries,"Stories from spiritual leaders, physicians and those with chronic illnesses reveal the powerful connection between the human psyche and physical health."
s6950,Movie,Heartbreakers,David Mirkin,"Sigourney Weaver, Jennifer Love Hewitt, Ray Liotta, Jason Lee, Gene Hackman, Anne Bancroft, Jeffrey Jones, Nora Dunn, Ricky Jay, Zach Galifianakis",United States,"December 31, 2019",2001,PG-13,124 min,"Comedies, Romantic Movies","In this stylish comedy, a mother-daughter con team makes money the old-fashioned way: They use their feminine wiles to swindle it."
s6951,Movie,Heartthrob,Chris Sivertson,"Aubrey Peeples, Keir Gilchrist, Peter Facinelli, Felicity Price, Ione Skye, Jimmy Bennett, Taylor Dearden",United States,"January 1, 2018",2017,TV-MA,87 min,Thrillers,"A shy, brilliant boy and a popular girl fall into an unexpected romance. But as their bond deepens, his attraction begins taking on dark overtones."
s6952,TV Show,Heavy Rescue: 401,,Dave Pettitt,Canada,"June 22, 2018",2018,TV-MA,2 Seasons,"International TV Shows, Reality TV","In the harshest weather, rookie and veteran heavy recovery operators fight to keep southern Ontario's busy, treacherous highways clear and safe."
s6953,Movie,Hedgehogs,Huang Jianming,"Anthony Padilla, Ian Hecox, Jenn McAllister, Jon Heder, Chevy Chase","United States, China","April 1, 2019",2016,PG,94 min,Children & Family Movies,"When a hedgehog suffering from memory loss forgets his identity, he ends up on a big city journey with a pigeon to save his habitat from a human threat."
s6954,TV Show,Helix,,"Billy Campbell, Hiroyuki Sanada, Kyra Zagorsky, Mark Ghanimé, Meegwun Fairbrother, Jordan Hayes, Neil Napier, Matt Long, Severn Thompson, Jeri Ryan, Catherine Lemieux","United States, Canada","November 10, 2018",2015,TV-MA,1 Season,"TV Horror, TV Mysteries, TV Sci-Fi & Fantasy","While investigating a possible outbreak at an Arctic research facility, scientists discover a new virus that could wipe out every human on the planet."
s6955,Movie,Hell and Back,"Tom Gianas, Ross R. Shuman","Nick Swardson, Mila Kunis, Bob Odenkirk, T.J. Miller, Rob Riggle, Susan Sarandon, Danny McBride, Jennifer Coolidge, John Farley, Maria Bamford",United States,"September 6, 2018",2015,R,86 min,"Action & Adventure, Comedies, Independent Movies","When best friends break a blood oath, one of them is cast away to hell, and the other two must save him from the misfits of the underworld."
s6956,TV Show,Hell on Wheels,,"Anson Mount, Colm Meaney, Common, Dominique McElligott, Eddie Spears, Ben Esler, Phil Burke, Christopher Heyerdahl, Robin McLeavy, Tom Noonan","Canada, United Kingdom"," May 28, 2016",2016,TV-14,5 Seasons,"Crime TV Shows, TV Action & Adventure",Former Confederate soldier Cullen Bohannon sets out on a quest to find his wife's killer as post-Civil War America struggles to rebuild its identity.
s6957,Movie,Hell or High Water,David Mackenzie,"Jeff Bridges, Chris Pine, Ben Foster, Gil Birmingham, Marin Ireland, Katy Mixon, Dale Dickey, Kevin Rankin, William Sterchi",United States,"January 1, 2019",2016,R,102 min,"Dramas, Independent Movies","In a desperate bid to save their family ranch, two brothers stage a series of clever bank robberies with a pair of Texas Rangers in hot pursuit."
s6958,Movie,Hellboy,Guillermo del Toro,"Ron Perlman, John Hurt, Selma Blair, Rupert Evans, Karel Roden, Jeffrey Tambor, Doug Jones, Brian Steele, Ladislav Beran, Biddy Hodson, Corey Johnson, Kevin Trainor",United States,"December 1, 2018",2004,PG-13,122 min,"Action & Adventure, Cult Movies, Sci-Fi & Fantasy","This fast-paced action flick tells the dark story of Hellboy, a charismatic demon who's put on Earth by the Nazis to terrorize the rest of the world."
s6959,Movie,Her,Spike Jonze,"Joaquin Phoenix, Scarlett Johansson, Amy Adams, Rooney Mara, Olivia Wilde, Chris Pratt, Matt Letscher, Portia Doubleday",United States,"July 29, 2018",2013,R,126 min,"Dramas, Romantic Movies, Sci-Fi & Fantasy",Love comes to a lonely writer in the sleekest of packages when he finds himself falling for the advanced operating system he bought to run his life.
s6960,Movie,Her Only Choice,Christel Gibson,"Denise Boutte, Timon Kyle Durrett, Leon, Tamara Tunie, Vanessa Bell Calloway, Tiffany Snow, Keith Arthur Bolden, Elise Neal, Jeryl Prescott",United States,"May 2, 2019",2018,TV-14,87 min,Dramas,A woman must decide if she’s willing to end her pregnancy to save her own life after being diagnosed with breast cancer.
s6961,Movie,Hera Pheri,Prakash Mehra,"Amitabh Bachchan, Vinod Khanna, Saira Banu, Sulakshana Pandit, Shreeram Lagoo, Pinchoo Kapoor, P. Jairaj, Yunus Parvez",India,"December 31, 2019",1976,TV-14,156 min,"Action & Adventure, Comedies, Dramas",The bond between two crooks and best friends is threatened when one learns that the other's father had a hand in his own tragic past.
s6962,Movie,Here Alone,Rod Blackhurst,"Lucy Walters, Gina Piersanti, Adam David Thompson, Shane West, Ryken A. Whitfield, Abel McSurely Bradshaw, Rebecca Spiro",United States,"July 1, 2017",2016,TV-MA,97 min,Horror Movies,"When she finally encounters two other survivors, a woman alone in a world decimated by a zombie epidemic struggles to trust her new companions."
s6963,Movie,Hero,Corey Yuen,"Takeshi Kaneshiro, Yuen Biao, Valerie Chow, Jessica Hester Hsuan, Tak Yuen, Wah Yuen, Corey Yuen","Hong Kong, China","August 1, 2018",1997,TV-MA,89 min,"Action & Adventure, International Movies","A pugilist from Shantung struggles to rise to the top of the Shanghai triad ladder, where his stellar martial arts talents can shine."
s6964,TV Show,Herrens veje,,"Lars Mikkelsen, Ann Eleonora Jorgensen, Simon Sears, Morten Hee Andersen, Fanny Bernth, Joen Højerslev, Camilla Lau, Maj-Britt Mathiesen, Solbjørg Højfeldt, Johanne Dal-Lewkovitch",Denmark,"June 1, 2019",2018,TV-MA,2 Seasons,"International TV Shows, TV Dramas",A family with a storied history of service to the Church of Denmark fractures under the tyrannical rule and ambition of its hard-driving patriarch.
s6965,Movie,Hickok,Timothy Woodward Jr.,"Luke Hemsworth, Trace Adkins, Kris Kristofferson, Bruce Dern, Cameron Richardson, Kaiwi Lyman, Hunter Fischer, Robert Catrini, Britain Simons",United States,"July 24, 2020",2017,TV-MA,88 min,Action & Adventure,"While serving as the marshal of rowdy Abilene, Kansas, ""Wild Bill"" Hickok uses guns and gall to tidy up the lawless frontier town."
s6966,TV Show,Hidden Singer,,"Hyun-moo Jun, Solbi, Dong-hyuk Jang, Young-hoon Joo",South Korea,"May 19, 2017",2015,TV-Y7,1 Season,"International TV Shows, Korean TV Shows, Reality TV",Pop stars and impersonators face off to be the last one standing as the audience tries to determine the real singer by listening to their voices only.
s6967,Movie,Hide & Seek,Shawn Arranha,"Purab Kohli, Arjan Bajwa, Mrinalini Sharma, Sameer Kochhar, Ayaz Khan, Amruta Patki, Pavail Gulati, Prashant, Amol Mhatre",India,"March 1, 2018",2010,TV-14,96 min,"Horror Movies, International Movies, Thrillers","Years after an accident at a wild Christmas party traumatized them all, six former friends find themselves trapped in a shopping mall and forced by a killer disguised as Santa Claus to play a lethal game of hide-and-seek."
s6968,Movie,Hide and Seek,Liu Jie,"Wallace Huo, Qin Hailu, Regina Wan, Jessie Li, Dong Zijian, Li Yiqing, Fan Qianhui",China,"August 19, 2017",2016,TV-14,104 min,"International Movies, Thrillers","While living a comfortable life with his wife and child, a germophobic man realizes his estranged brother may have committed a terrible crime."
s6969,Movie,Highly Strung,Scott Hicks,,Australia,"February 1, 2017",2015,TV-14,80 min,"Documentaries, International Movies, Music & Musicals","Fiery passions take center stage in this intimate look at the Australian String Quartet and, perhaps more vital, the priceless instruments they guard."
s6970,TV Show,Highway Thru Hell,,"Dave Pettitt, Jamie Davis, Adam Gazzola, Kevin Ritchie",Canada," December 3, 2019",2016,TV-PG,3 Seasons,Reality TV,"On the hazardous highways of Canada's interior, heavy vehicle towing companies experience hardship and triumph rescuing wrecked and stranded trucks."
s6971,TV Show,Highway to Heaven,,"Michael Landon, Victor French",United States," November 1, 2016",1988,TV-PG,5 Seasons,TV Dramas,"Under God's direction, angel Jonathan and ex-cop Mark help troubled souls overcome adversity and embrace honesty, kindness and forgiveness."
s6972,TV Show,Hinterland,,"Richard Harrington, Mali Harries, Hannah Daniel, Alex Harries, Aneirin Hughes, Daniel Rochford",United Kingdom,"August 1, 2017",2016,TV-14,3 Seasons,"British TV Shows, Crime TV Shows, International TV Shows","Forsaking London for the rustic landscapes of Wales, a police detective with a troubled soul finds himself in a place with secrets as dark as his own."
s6973,Movie,Hiroshima: The Real History,Lucy van Beek,John Sessions,United Kingdom,"March 31, 2017",2015,TV-PG,95 min,Documentaries,This detailed examination of the 1945 Hiroshima bombing includes the prelude to and aftermath of history's controversial first use of atomic weapons.
s6974,Movie,Hisss,Jennifer Lynch,"Mallika Sherawat, Irrfan Khan, Jeff Doucette, Divya Dutta, Raman Trikha, Mahmoud Babai, Raj Bhansali, Sunny Charles, Tony Ciccone, Parvez Khan","India, United States","December 1, 2017",2010,TV-MA,97 min,"Horror Movies, International Movies, Thrillers","In a plot to bait the snake-goddess Nagin for her immortality-granting essence, George States journeys to India and abducts her reptilian lover."
s6975,TV Show,Historia de un clan,,"Alejandro Awada, Cecilia Roth, Chino Darín, Nazareno Casero, Tristán, Gustavo Garzón, Pablo Cedrón, María Soldi, Rita Pauls, Victoria Almeida, Benjamín Alfonso",Argentina,"January 13, 2017",2015,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows","This drama based on a true story follows the Puccios, a criminal family who kidnaps wealthy people and holds them hostage in their home."
s6976,Movie,History of Joy,Vishnu Govindhan,"Vishnu Vinay, Vinay Forrt, Saikumar, Joju George, Nobi, Sreekumar, Nandu, Sunil Sukhada",India,"August 1, 2018",2017,TV-14,118 min,"Dramas, International Movies",The life of a high-flying law student takes a drastic turn when a bout of misfortune changes his status in society for good.
s6977,TV Show,History's Greatest Hoaxes,,,Australia,"July 12, 2019",2016,TV-PG,1 Season,"British TV Shows, Docuseries","Using previously unseen footage, this documentary series offers new insights into some of the biggest scams and forgeries in human history."
s6978,Movie,Hitch,Andy Tennant,"Will Smith, Eva Mendes, Kevin James, Amber Valletta, Julie Ann Emery, Adam Arkin, Robinne Lee, Nathan Lee Graham, Michael Rapaport, Jeffrey Donovan",United States,"January 1, 2020",2005,PG-13,118 min,"Comedies, Romantic Movies","Smooth and sexy Hitch helps clients make a great first impression on a date, but he's thrown when a lovely reporter starts nosing around his business."
s6979,Movie,Hitler's Olympics,Daniel Kontur,,United Kingdom,"August 1, 2016",2016,TV-PG,44 min,"Documentaries, Sports Movies","Hitler, Nazi propaganda and 1936 Berlin Olympics are put under the microscope to uncover hidden truths and the historical legacy of those games."
s6980,Movie,Hitler's Steel Beast,Daniel Ablin,,France,"November 1, 2017",2017,TV-14,54 min,"Documentaries, International Movies","Trace the history of Hitler's armored private train, a 15-car mobile headquarters boasting state-of-the-art communications and anti-aircraft cannons."
s6981,Movie,Ho Mann Jahaan,Asim Raza,"Adeel Hussain, Mahira Khan, Sheheryar Munawar, Sonya Jehan, Bushra Ansari, Nimra Bucha, Arshad Mahmud, Jamal Shah",Pakistan,"July 1, 2017",2015,TV-PG,170 min,"Dramas, International Movies, Romantic Movies","Three friends in modern-day Karachi navigate their post-college lives, while struggling to balance their passion for music with familial obligations."
s6982,TV Show,Hogie the Globehopper,,Mae Elliessa,United States,"August 1, 2017",2016,TV-Y,1 Season,Kids' TV,"Hogie and his friends travel the world, exploring far-flung locales like Buenos Aires, Cairo, Hawaii and the Galapagos Islands."
s6983,Movie,Hokkabaz,"Ali Taner Baltacı, Cem Yılmaz","Cem Yılmaz, Mazhar Alanson, Özlem Tekin, Tuna Orhan, Tuncer Salman, Kemal İnci, Gürgen Öz, Caner Alkaya, Ayçe Abana, Bahtiyar Engin",Turkey,"March 10, 2017",2006,TV-MA,118 min,"Comedies, Dramas, International Movies","Trying to resurrect his career, not-so-talented magician Iskender goes on tour, but things get iffy when one of his illusions works a little too well."
s6984,Movie,Holding the Man,Neil Armfield,"Ryan Corr, Craig Stott, Kerry Fox, Camilla Ah Kin, Sarah Snook, Guy Pearce, Anthony LaPaglia, Geoffrey Rush",Australia,"August 1, 2016",2015,TV-MA,128 min,"Dramas, International Movies, LGBTQ Movies","In 1970s Australia, two teen boys fall in love with each other and defeat obstacles to their 15-year relationship, until a new crisis comes their way."
s6985,Movie,Holidays,"Anthony Scott Burns, Nicholas McCarthy, Adam Egypt Mortimer, Gary Shore, Kevin Smith, Sarah Adina Smith, Scott Stewart, Kevin Kolsch, Dennis Widmyer","Madeleine Coghlan, Savannah Kennick, Ruth Bradley, Ava Acres, Sophie Traub, Jocelin Donahue, Harley Morenstein, Harley Quinn Smith, Ashley Greene, Olivia Roush, Seth Green, Clare Grant, Lorenza Izzo, Andrew Bowen","United States, Ireland","July 15, 2016",2016,TV-MA,106 min,"Comedies, Horror Movies","Eight gleefully grim short tales set on Halloween, Mother's Day, St. Patrick's Day and other holidays comprise this chilling horror anthology."
s6986,Movie,Holy Hell,Will Allen,,United States,"September 1, 2016",2016,NR,103 min,Documentaries,An ex-member charts his path from idealism to disenchantment in a California cult when alarming revelations about the group's leader come to light.
s6987,Movie,Holy Man 2,Note Chern-Yim,"Apisit Opasaimlikit, Suthep Po-ngam, Phichet Iamchaonaa, Note Chern-Yim",Thailand,"July 30, 2018",2008,TV-14,92 min,"Comedies, Faith & Spirituality, International Movies","Former rap musician Joey Boy is now a monk who takes Father Teng's place at his rural temple, where a crisis develops involving a nearby stone quarry."
s6988,Movie,Holy Man 3,Note Chern-Yim,"Krissada Sukosol, Natee Aekwijit, Yoakyake Chernyim, Der Doksadao, Note Chern-Yim, Kohtee Aramboy, Chaleumpol Tikumpornteerawong",Thailand,"July 30, 2018",2010,TV-MA,102 min,"Comedies, Faith & Spirituality, International Movies","Two new monks, one of them a former rock music star seeking inner peace, join a temple plagued by thieves who are stealing its valuable holy relics."
s6989,Movie,Hombanna,Rakshith Thirthahalli,"Subbu Talabi, Dhanu Gowda, H.G. Dattatreya, Suchendra Prasad, Ambujakshi, Neenasam Ashwath",India,"May 1, 2018",2017,TV-14,126 min,"Dramas, International Movies","In the forests of Karnataka, a farmer and his community face eviction from the land when they get caught in the currents of socio-political change."
s6990,Movie,Homeland,Anindya Chatterjee,"Parambrata Chatterjee, Ani Hovhannisyan, Jonathan Dumontier, Varzu, Sylvie de Neef, Prakashchandra Roy, Nicolas Pierson, Anahit Simonyan",,"October 15, 2019",2019,TV-PG,73 min,"Dramas, Independent Movies, International Movies","Determined to trace her ancestral history, an Armenian woman travels to a French village, where she befriends a kind man and, better yet, finds herself."
s6991,Movie,Honey 2,Bille Woodruff,"Kat Graham, Mario Lopez, Audrina Patridge, Seychelle Gabriel, Randy Wayne, Brandon Molale, Melissa Molinaro, Jossara Jinaro, Lonette McKee, Laurieann Gibson, Christopher Shazar",United States,"October 1, 2019",2011,PG-13,111 min,"Dramas, Romantic Movies","Determined to prove herself as a street dancer, Maria heads from juvie to a Bronx rec center where she's introduced to her dance idol, Honey Daniels."
s6992,Movie,Honey: Rise Up and Dance,Bille Woodruff,"Teyana Taylor, Sierra Aylina McClain, Bryshere Gray",United States,"April 3, 2018",2018,PG-13,100 min,Dramas,"Despite discouragement from her loved ones, a talented street dancer tries out for an exclusive dance crew in a bid to win a college scholarship."
s6993,Movie,Hoodwinked Too! Hood vs. Evil,Mike Disa,"Hayden Panettiere, Glenn Close, Patrick Warburton, Joan Cusack, David Ogden Stiers, Bill Hader, Amy Poehler, Andy Dick, Martin Short, Brad Garrett, Cheech Marin, Tommy Chong, Heidi Klum, Wayne Newton",United States,"November 3, 2018",2011,PG,86 min,"Children & Family Movies, Comedies","Fresh off a top-secret training, feisty heroine Little Red teams up with intrepid reporter Wolf to investigate the disappearance of Hansel and Gretel."
s6994,Movie,Hope Aur Hum,Sudip Bandyopadhyay,"Naseeruddin Shah, Kabir Sajid, Sonali Kulkarni, Amir Bashir, Naveen Kasturia, Neha Chauhan, Virti Vaghani",India,"September 1, 2018",2018,TV-14,95 min,"Children & Family Movies, Comedies, Dramas","A multigenerational household navigates daily life, evolving relationships and clashes between old and new mindsets in this light family drama."
s6995,Movie,Hope Springs Eternal,Jack C. Newell,"Mia Rose Frampton, Beth Lacke, Stony Blyden, Juliette Angelo, Lauren Giraldo, Beau Brooks, Pej Vahdat",United States,"November 8, 2018",2018,PG,79 min,Dramas,"When a teen with terminal cancer miraculously finds herself in remission, she struggles to give up the attention her illness gave her at school."
s6996,Movie,Hope: One in a Billion,Brodje Wemboendja,Gift Ngoepe,"United States, South Africa","December 15, 2019",2017,TV-14,81 min,"Documentaries, International Movies, Sports Movies","The remarkable true story of Gift Ngoepe, the first African to play for Major League Baseball, is recounted in this inspiring documentary."
s6997,TV Show,Hormones,,"Pachara Chirathivat, Ungsumalynn Sirapatsakmetha, Sutatta Udomsilp, Chutavuth Pattarakampol, Sirachuch Chienthaworn, Gunn Junhavat, Sananthachat Thanapatpisal, Thanapob Leeratanakajorn, Supassra Thanachat, Sedthawut Anusit, Kemisara Paladesh",Thailand,"June 30, 2018",2015,TV-MA,3 Seasons,"International TV Shows, Romantic TV Shows, TV Dramas","High school students in Bangkok wrestle with issues such as sex, teen pregnancy, drugs, school violence, family turmoil and more in this Thai drama."
s6998,Movie,Horns,Alexandre Aja,"Daniel Radcliffe, Juno Temple, Max Minghella, Joe Anderson, Kelli Garner, Heather Graham, David Morse, Kathleen Quinlan, James Remar","United States, Canada","August 1, 2019",2013,R,120 min,"Dramas, Horror Movies, Sci-Fi & Fantasy","Accused of murder, Ig Perish wakes up one day to find he's grown a set of horns – compelling people to confess their sins to him."
s6999,TV Show,Horror Homes,,Jill Halfpenny,United Kingdom,"October 2, 2019",2016,TV-14,1 Season,"British TV Shows, Docuseries, International TV Shows","Dream homes turn into property nightmares when mold, maggots, natural disasters and other inconveniences move in."
s7000,Movie,Horror Story,Ayush Raina,"Karan Kundra, Nishant Malkani, Hassan Zaidi, Ravish Desai, Radhika Menon, Aparna Bajpai, Nandini Vaid, Sheetal Singh, Bikramjeet Singh, Masood Akhtar",India,"April 12, 2019",2013,TV-14,85 min,"Horror Movies, International Movies","On a dare, seven college friends spend a night at an abandoned hotel rumored to be haunted and find themselves trapped in a nightmare."
s7001,Movie,Hostage to the Devil,Marty Stalker,,"Ireland, United Kingdom, Italy, United States","January 15, 2017",2016,TV-14,96 min,"Documentaries, International Movies","Follow the eerie story of Father Malachi Martin, a disenchanted priest whose belief in demonic possession would lead him to conduct several exorcisms."
s7002,Movie,Hostages,Federico Lemos,,,"January 29, 2018",2017,TV-PG,91 min,"Documentaries, International Movies","Witnesses recount the shocking 1996 hostage crisis in Lima, Peru, where rebels held scores of high-level figures captive at an ambassador's residence."
s7003,Movie,Hostiles,Scott Cooper,"Christian Bale, Rosamund Pike, Wes Studi, Jesse Plemons, Timothée Chalamet, Ben Foster, Adam Beach, Rory Cochrane, Peter Mullan, Scott Wilson, Paul Anderson, Jonathan Majors, John Benjamin Hickey, Q'orianka Kilcher, Ryan Bingham",United States,"August 15, 2018",2017,R,134 min,Dramas,"After a long career battling the Cheyenne, a U.S. Army captain is ordered to safely escort the tribe's most influential chief to his Montana homeland."
s7004,Movie,Hot Bot,Michael Polish,"Cynthia Kirchner, Doug Haley, Zack Pearlman, Larry Miller, Danny Masterson, Anthony Anderson, David Shackelford, Donald Faison, Angela Kinsey, Kirby Bliss Blanton, John Robinson",United States,"March 1, 2016",2016,NR,93 min,Comedies,"Two teenage geeks inadvertently find a lifelike, state-of-the-art sex robot, but must dodge the high-profile owner who lost her in order to keep her."
s7005,Movie,Hot Property,Max McGill,"MyAnna Buring, Tom Rhys Harries, Ella Smith, Sam Phillips, Kate Bracken",United Kingdom,"August 13, 2017",2016,TV-MA,82 min,"Comedies, Independent Movies","When a resourceful but flighty Londoner is threatened with eviction, she vows to do whatever it takes to defeat a greedy real estate agent."
s7006,Movie,Hot Rod,Akiva Schaffer,"Andy Samberg, Jorma Taccone, Bill Hader, Danny McBride, Isla Fisher, Sissy Spacek, Ian McShane, Will Arnett, Chris Parnell, Chester Tam",United States,"November 20, 2019",2007,PG-13,88 min,"Comedies, Sports Movies",Andy Samberg stars in this comedy as an accident-prone daredevil who's determined to jump 15 buses on his moped and impress his abusive stepfather.
s7007,TV Show,Hotel Beau Séjour,,"Lynn Van Royen, Inge Paulussen, Jan Hammenecker, Kris Cuppens, Johan van Assche, Katrin Lohmann, Mieke De Groote, Roel Vanderstukken, Joren Seldeslachts, Joke Emmers, Charlotte Timmers, Guus Bullen, Tiny Bertels, Reinhilde Decleir, Barbara Sarafian",Belgium,"March 16, 2017",2017,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","Caught in an afterlife limbo, teenage Kato investigates her own mysterious death and unravels a web of secrets in her seemingly tranquil village."
s7008,Movie,Hotel Pacific,Janusz Majewski,"Marek Kondrat, Roman Wilhelmi, Roman Skamene, Čestmír Řanda, Michał Pawlicki, Martin Hron, Stanisława Celińska, Joanna Kasperska, Jaroslava Schallerová","Poland,","October 1, 2019",1975,TV-MA,96 min,"Classic Movies, Dramas, International Movies",A motivated teen strives to rise from dishwasher to waiter at a luxury hotel only to tread in the abusive tide of its workplace hierarchy.
s7009,Movie,Hotel Transylvania 3: Summer Vacation,Genndy Tartakovsky,"Adam Sandler, Selena Gomez, Kevin James, Kathryn Hahn, Andy Samberg, David Spade, Steve Buscemi, Fran Drescher, Molly Shannon, Mel Brooks, Keegan-Michael Key",United States,"January 24, 2019",2018,PG,97 min,"Children & Family Movies, Comedies","It's love at first sight for Dracula when he meets Ericka, the charming but mysterious captain of the monster cruise that Mavis plans for the family."
s7010,Movie,House at the End of the Street,Mark Tonderai,"Gil Bellows, Max Thieriot, Jennifer Lawrence, Elisabeth Shue, Jordan Hayes, James Thomas, Eva Link, Nolan Gerard Funk, Allie MacDonald, Krista Bridges","United States, Canada","May 8, 2020",2012,PG-13,101 min,"Horror Movies, Thrillers",Moving to a new town proves even more stressful for a teenager when she learns that the house next door was the site of a double murder.
s7011,Movie,House of Z,Sandy Chronopoulos,Zac Posen,"United States, Canada","January 6, 2018",2016,TV-14,88 min,Documentaries,"Featuring archival footage and exclusive interviews, this documentary looks at the rise, fall and comeback of charismatic fashion designer Zac Posen."
s7012,Movie,"Houston, We Have a Problem!",Ziga Virc,Slavoj Zizek,"Slovenia, Croatia, Germany, Czech Republic, Qatar","July 20, 2017",2016,TV-14,84 min,"Comedies, Independent Movies, International Movies","Blending fact with myth, this conspiracy-minded docufiction argues that the U.S. purchased Yugoslavia's secret space program in the 1960s."
s7013,Movie,How the Beatles Changed the World,Tom O'Dell,"George Harrison, John Lennon, Ringo Starr, Paul McCartney, Brian Epstein","United States, United Kingdom","February 1, 2018",2017,TV-PG,110 min,"Documentaries, Music & Musicals",Interviews and rare archival footage illuminate how the Beatles' influence over music and culture continues to be felt around the world.
s7014,Movie,How the Grinch Stole Christmas,Ron Howard,"Jim Carrey, Taylor Momsen, Jeffrey Tambor, Christine Baranski, Bill Irwin, Molly Shannon, Clint Howard, Josh Ryan Evans, Mindy Sterling, Anthony Hopkins",United States,"June 1, 2017",2000,PG,105 min,"Children & Family Movies, Comedies",The Grinch decides to rob Whoville of Christmas – but a dash of kindness from little Cindy Lou Who and her family may be enough to melt his heart.
s7015,Movie,How to Be a Latin Lover,Ken Marino,"Eugenio Derbez, Salma Hayek, Rob Lowe, Raphael Alejandro, Kristen Bell, Raquel Welch, Linda Lavin, Renée Taylor, Rob Riggle, Rob Corddry, Rob Huebel, Michael Cera, Michaela Watkins","Mexico, United States","November 1, 2019",2017,PG-13,116 min,Comedies,"When an aging Lothario gets the boot from his sugar mama, he must pull out all the stops to find a new female sponsor."
s7016,Movie,How to Be a Player,Lionel C. Martin,"Bill Bellamy, Natalie Desselle, Lark Voorhies, Mari Morrow, Pierre Edwards, Jermaine 'Huggy' Hopkins, Anthony Johnson, Max Julien, Beverly Johnson, Gilbert Gottfried, Bernie Mac",United States,"November 1, 2019",1997,R,94 min,Comedies,"Dray lives life one woman at a time and is the envy of all his friends, until his sister decides to show him the error of his philandering ways."
s7017,Movie,How to Change the World,Jerry Rothwell,,"Canada, United Kingdom, Netherlands","January 1, 2016",2015,NR,110 min,"Documentaries, International Movies","In the 1970s, a group of activists who gathered to protest nuclear testing formed the iconic Greenpeace environmental organization."
s7018,TV Show,How to Live Mortgage Free with Sarah Beeny,,,,"September 15, 2018",2018,TV-MA,1 Season,"British TV Shows, International TV Shows, Reality TV",Real estate expert and TV presenter Sarah Beeny meets with clever property owners who share their colorful stories about living mortgage free.
s7019,Movie,How to Make an American Quilt,Jocelyn Moorhouse,"Winona Ryder, Anne Bancroft, Ellen Burstyn, Kate Nelligan, Alfre Woodard, Kaelynn Craddick, Sara Craddick, Kate Capshaw, Dermot Mulroney, Adam Baldwin, Maya Angelou, Rip Torn, Joanna Going, Claire Danes, Jean Simmons, Denis Arndt, Johnathon Schaech, Samantha Mathis, Derrick O'Connor, Jared Leto",United States,"April 1, 2018",1995,PG-13,116 min,"Dramas, Romantic Movies","A conflicted young woman spends the summer with her grandmother, her great-aunt and their quilting circle, whose life stories captivate her."
s7020,Movie,How to Win the US Presidency,Cal Saville,,United States,"August 1, 2016",2016,TV-PG,51 min,Documentaries,"This whimsical look at rough-and-tumble American politics examines the influence of money, religion and even ancient Rome on presidential campaigns."
s7021,Movie,Hridaynath,Amar Gupte,"Jackie Shroff, Aditya Pancholi, Swarangi Maharte, Ameya Hunaswadkar, Urmila Matondkar",India,"January 1, 2018",2012,TV-14,103 min,"Dramas, International Movies",A schoolteacher known for his good deeds and benevolence takes a walk on the dark side after undergoing a heart transplant.
